user_id,faculty_id,course_name,loceq,start_date,end_date,start_time,end_time
532,177,analysis,3142-clwa-2231,2018-02-17,2018-04-06,21:30:00,22:31:00
12538,177,analysis,3142-clwa-2065,2018-03-06,2018-03-18,19:00:00,23:22:00
30278,177,analysis,3142-clwa-2065,2018-02-10,2018-02-10,16:00:00,16:40:00
30678,177,analysis,3142-clwa-2019,2018-02-15,2018-03-31,03:30:00,03:45:00
28165,177,analysis,3146-clwa-6217,2018-04-04,2018-04-10,14:30:00,15:13:00
30086,177,analysis,3143-clwa-3019,2018-03-31,2018-04-02,06:00:00,06:01:00
8510,177,analysis,3144-clwa-4051,2018-04-17,2018-04-22,01:00:00,05:40:00
20351,177,analysis,3144-clwa-4099,2018-02-06,2018-02-11,04:00:00,05:04:00
23177,177,analysis,3142-clwa-2051,2018-03-12,2018-03-28,21:00:00,00:49:00
25618,177,analysis,3146-clwa-6131,2018-02-16,2018-04-20,02:30:00,05:48:00
6528,177,analysis,3142-clwa-2059,2018-02-14,2018-03-01,01:00:00,04:12:00
10166,177,analysis,3142-clwa-2099,2018-04-19,2018-04-22,20:00:00,22:20:00
12557,177,analysis,3142-clwa-2219,2018-03-30,2018-04-26,20:30:00,01:20:00
16547,177,analysis,3142-clwa-2019,2018-02-27,2018-04-05,14:00:00,17:59:00
5383,177,analysis,3143-clwa-3231,2018-02-12,2018-02-28,19:30:00,00:23:00
1123,177,analysis,3143-clwa-3099,2018-03-29,2018-04-14,21:00:00,21:30:00
36093,177,analysis,3142-clwa-2219,2018-03-30,2018-04-02,09:00:00,09:05:00
29883,177,analysis,3143-clwa-3059,2018-04-09,2018-04-25,08:30:00,09:23:00
22313,177,analysis,3142-clwa-2051,2018-04-18,2018-04-22,04:00:00,07:56:00
25316,177,analysis,3142-clwa-2051,2018-02-05,2018-04-23,23:30:00,02:37:00
6069,177,analysis,3142-clwa-2231,2018-02-25,2018-03-04,09:30:00,09:56:00
4640,177,analysis,3143-clwa-3059,2018-03-21,2018-04-22,05:00:00,06:21:00
13622,177,analysis,3142-clwa-2065,2018-02-04,2018-03-20,15:00:00,18:11:00
28067,177,analysis,3142-clwa-2065,2018-03-20,2018-03-21,20:00:00,00:45:00
13941,177,analysis,3142-clwa-2219,2018-04-22,2018-04-24,08:00:00,12:06:00
27677,177,analysis,3142-clwa-2059,2018-03-15,2018-04-11,04:30:00,07:19:00
5714,177,analysis,3142-clwa-2219,2018-04-26,2018-04-30,07:30:00,08:28:00
15722,177,analysis,3144-clwa-4019,2018-03-21,2018-04-01,03:30:00,04:59:00
22018,177,analysis,3142-clwa-2219,2018-02-23,2018-04-19,10:30:00,10:53:00
2050,177,analysis,3142-clwa-2219,2018-02-07,2018-04-04,06:00:00,10:25:00
25810,177,analysis,3146-clwa-6011,2018-03-03,2018-03-30,00:30:00,05:06:00
34152,177,analysis,3142-clwa-2059,2018-03-26,2018-04-01,08:00:00,10:00:00
8945,177,analysis,3142-clwa-2231,2018-03-12,2018-03-25,06:30:00,08:25:00
27728,177,analysis,3142-clwa-2219,2018-03-29,2018-04-02,20:30:00,00:28:00
18866,177,analysis,3142-clwa-2219,2018-02-24,2018-03-07,23:30:00,01:36:00
18398,177,analysis,3145-clwa-5019,2018-03-08,2018-04-07,03:00:00,04:25:00
33553,177,analysis,3142-clwa-2219,2018-03-11,2018-04-27,15:30:00,18:20:00
18207,177,analysis,3144-clwa-4209,2018-03-07,2018-04-30,03:30:00,04:42:00
25745,177,analysis,3142-clwa-2209,2018-02-10,2018-04-02,21:30:00,00:27:00
9661,177,analysis,3142-clwa-2209,2018-04-04,2018-04-07,15:00:00,19:50:00
23148,177,analysis,3144-clwa-4019,2018-04-30,2018-04-30,19:30:00,22:17:00
31110,177,analysis,3142-clwa-2019,2018-02-22,2018-03-03,11:30:00,12:45:00
14628,177,analysis,3142-clwa-2231,2018-02-25,2018-04-11,22:30:00,22:31:00
13574,177,analysis,3142-clwa-2051,2018-04-28,2018-04-30,00:00:00,04:15:00
11101,177,analysis,3142-clwa-2051,2018-02-03,2018-03-25,02:00:00,02:49:00
25707,177,analysis,3142-clwa-2019,2018-04-04,2018-04-13,11:00:00,14:24:00
13540,177,analysis,3142-clwa-2059,2018-03-29,2018-04-19,19:00:00,20:31:00
34372,177,analysis,3142-clwa-2019,2018-02-16,2018-04-04,22:30:00,00:14:00
6298,177,analysis,3146-clwa-6217,2018-04-07,2018-04-10,11:30:00,13:35:00
29977,177,analysis,3142-clwa-2019,2018-04-01,2018-04-02,01:30:00,05:17:00
31738,177,analysis,3145-clwa-5019,2018-04-23,2018-04-28,01:30:00,01:39:00
13961,177,analysis,3142-clwa-2059,2018-02-08,2018-03-08,02:30:00,03:02:00
28430,177,analysis,3142-clwa-2059,2018-03-01,2018-04-11,00:30:00,01:08:00
32792,177,analysis,3144-clwa-4209,2018-03-09,2018-03-28,01:30:00,04:28:00
1642,177,analysis,3142-clwa-2099,2018-04-06,2018-04-18,16:30:00,19:05:00
6123,177,analysis,3146-clwa-6011,2018-03-19,2018-04-17,10:00:00,14:34:00
20204,177,analysis,3146-clwa-6217,2018-02-23,2018-03-09,13:00:00,16:10:00
11631,177,analysis,3142-clwa-2219,2018-03-05,2018-03-18,22:00:00,02:18:00
7980,177,analysis,3142-clwa-2231,2018-02-06,2018-03-27,22:00:00,02:01:00
19539,177,analysis,3145-clwa-5065,2018-02-18,2018-04-13,21:00:00,22:55:00
8573,177,analysis,3142-clwa-2099,2018-03-24,2018-04-04,16:30:00,16:50:00
23774,177,analysis,3142-clwa-2231,2018-02-07,2018-04-26,00:00:00,00:55:00
36408,177,analysis,3142-clwa-2019,2018-04-04,2018-04-25,09:30:00,13:43:00
29577,177,analysis,3142-clwa-2019,2018-02-28,2018-04-12,03:00:00,06:42:00
35247,177,analysis,3142-clwa-2219,2018-04-10,2018-04-22,02:00:00,05:33:00
25138,177,analysis,3142-clwa-2231,2018-03-14,2018-03-26,14:30:00,17:28:00
18810,177,analysis,3142-clwa-2065,2018-03-16,2018-03-29,19:00:00,22:01:00
20588,177,analysis,3142-clwa-2019,2018-03-24,2018-04-23,17:30:00,17:56:00
15921,177,analysis,3142-clwa-2231,2018-03-15,2018-03-20,09:30:00,09:32:00
28341,177,analysis,3144-clwa-4231,2018-02-27,2018-03-08,22:00:00,22:50:00
3778,177,analysis,3142-clwa-2019,2018-04-19,2018-04-29,15:30:00,20:16:00
35777,177,analysis,3142-clwa-2231,2018-03-09,2018-03-15,06:30:00,10:29:00
24040,177,analysis,3142-clwa-2219,2018-02-01,2018-04-07,11:00:00,13:54:00
12193,177,analysis,3142-clwa-2231,2018-02-15,2018-03-09,14:30:00,18:40:00
14199,177,analysis,3142-clwa-2231,2018-02-04,2018-03-15,19:30:00,20:37:00
5573,177,analysis,3142-clwa-2051,2018-04-02,2018-04-06,00:30:00,03:52:00
15262,177,analysis,3142-clwa-2051,2018-03-27,2018-04-05,04:30:00,04:30:00
17509,177,analysis,3142-clwa-2219,2018-02-23,2018-04-04,08:30:00,11:12:00
20719,177,analysis,3142-clwa-2099,2018-03-12,2018-03-12,22:00:00,00:07:00
30327,177,analysis,3142-clwa-2231,2018-03-16,2018-04-17,17:30:00,22:24:00
22593,177,analysis,3142-clwa-2059,2018-04-04,2018-04-25,04:00:00,07:04:00
17701,177,analysis,3142-clwa-2039,2018-04-11,2018-04-19,22:30:00,00:44:00
18538,177,analysis,3146-clwa-6049,2018-02-22,2018-04-18,22:00:00,00:10:00
8412,177,analysis,3142-clwa-2209,2018-02-21,2018-03-02,05:30:00,06:46:00
23118,177,analysis,3146-clwa-6049,2018-04-01,2018-04-17,15:30:00,18:36:00
27073,177,analysis,3146-clwa-6217,2018-04-15,2018-04-19,12:00:00,15:38:00
33862,177,analysis,3142-clwa-2099,2018-03-07,2018-03-13,00:00:00,00:05:00
21997,177,analysis,3142-clwa-2065,2018-02-02,2018-03-09,06:30:00,11:26:00
5961,177,analysis,3146-clwa-6122,2018-02-28,2018-04-07,05:00:00,08:07:00
1986,177,analysis,3142-clwa-2219,2018-04-03,2018-04-12,17:00:00,21:43:00
9860,177,analysis,3143-clwa-3051,2018-04-14,2018-04-20,06:30:00,07:16:00
17338,177,analysis,3145-clwa-5059,2018-02-08,2018-03-14,10:30:00,11:30:00
13003,177,analysis,3144-clwa-4019,2018-04-01,2018-04-17,07:00:00,11:25:00
22805,177,analysis,3142-clwa-2231,2018-03-25,2018-04-25,16:00:00,17:47:00
21941,177,analysis,3143-clwa-3019,2018-03-15,2018-03-29,11:30:00,15:12:00
21799,177,analysis,3145-clwa-5099,2018-03-18,2018-03-22,14:00:00,14:04:00
8448,177,analysis,3142-clwa-2219,2018-03-18,2018-04-20,22:30:00,03:16:00
6613,177,analysis,3144-clwa-4051,2018-03-18,2018-04-05,09:30:00,12:42:00
32148,177,analysis,3142-clwa-2019,2018-04-26,2018-04-30,08:30:00,13:10:00
26921,177,analysis,3146-clwa-6217,2018-02-05,2018-04-30,08:00:00,10:24:00
35506,177,analysis,3146-clwa-6219,2018-02-10,2018-04-25,08:30:00,10:14:00
17019,177,analysis,3142-clwa-2219,2018-03-13,2018-04-06,09:30:00,12:03:00
16529,177,analysis,3142-clwa-2231,2018-04-04,2018-04-15,13:30:00,15:41:00
10116,177,analysis,3143-clwa-3231,2018-04-17,2018-04-21,11:00:00,11:37:00
18723,177,analysis,3144-clwa-4219,2018-02-08,2018-03-12,11:30:00,14:13:00
25473,177,analysis,3142-clwa-2051,2018-03-04,2018-03-26,08:00:00,11:38:00
12870,177,analysis,3142-clwa-2209,2018-04-07,2018-04-19,21:30:00,01:42:00
32322,177,analysis,3146-clwa-6131,2018-02-23,2018-03-22,13:00:00,17:51:00
746,177,analysis,3142-clwa-2019,2018-03-29,2018-04-25,00:30:00,01:35:00
14931,177,analysis,3142-clwa-2231,2018-03-11,2018-03-24,08:00:00,12:18:00
28448,177,analysis,3142-clwa-2059,2018-04-03,2018-04-03,01:30:00,03:27:00
1123,177,analysis,3143-clwa-3099,2018-02-21,2018-03-18,14:30:00,15:22:00
35052,177,analysis,3146-clwa-6049,2018-02-02,2018-04-27,11:30:00,12:35:00
34778,177,analysis,3142-clwa-2059,2018-04-20,2018-04-23,03:30:00,03:40:00
15722,177,analysis,3144-clwa-4019,2018-03-22,2018-04-09,02:00:00,02:12:00
14149,177,analysis,3142-clwa-2209,2018-04-11,2018-04-16,23:00:00,02:22:00
31928,177,analysis,3146-clwa-6131,2018-02-27,2018-04-06,08:00:00,10:07:00
3249,177,analysis,3142-clwa-2099,2018-02-12,2018-03-09,00:30:00,04:27:00
393,177,analysis,3142-clwa-2231,2018-03-22,2018-04-28,15:00:00,16:44:00
7624,177,analysis,3143-clwa-3051,2018-02-17,2018-04-10,14:30:00,16:51:00
11748,177,analysis,3142-clwa-2219,2018-04-07,2018-04-15,02:00:00,02:07:00
23255,177,analysis,3145-clwa-5039,2018-03-13,2018-04-07,07:00:00,11:33:00
11676,177,analysis,3142-clwa-2209,2018-02-18,2018-03-03,06:30:00,09:03:00
29040,177,analysis,3142-clwa-2065,2018-04-24,2018-04-29,14:30:00,18:09:00
20112,177,analysis,3142-clwa-2019,2018-04-27,2018-04-30,04:30:00,09:02:00
28003,177,analysis,3142-clwa-2219,2018-04-15,2018-04-16,00:30:00,03:52:00
3141,177,analysis,3142-clwa-2209,2018-02-21,2018-04-29,00:00:00,04:48:00
30654,177,analysis,3143-clwa-3099,2018-04-28,2018-04-29,04:00:00,08:40:00
6455,177,analysis,3142-clwa-2065,2018-04-20,2018-04-28,08:00:00,09:51:00
10532,177,analysis,3142-clwa-2219,2018-04-17,2018-04-24,19:30:00,22:12:00
7901,177,analysis,3144-clwa-4051,2018-02-04,2018-03-22,18:00:00,21:20:00
19827,177,analysis,3142-clwa-2231,2018-03-19,2018-04-30,04:30:00,06:45:00
20486,177,analysis,3142-clwa-2231,2018-04-10,2018-04-16,04:00:00,05:22:00
19231,177,analysis,3146-clwa-6217,2018-02-05,2018-02-06,19:00:00,23:13:00
25903,177,analysis,3142-clwa-2019,2018-03-07,2018-04-07,04:00:00,05:52:00
27909,177,analysis,3142-clwa-2051,2018-04-12,2018-04-28,07:00:00,10:48:00
4066,177,analysis,3142-clwa-2051,2018-03-11,2018-04-11,21:00:00,01:08:00
15440,177,analysis,3146-clwa-6217,2018-03-18,2018-03-24,09:00:00,09:23:00
5967,177,analysis,3142-clwa-2019,2018-04-11,2018-04-28,21:30:00,21:46:00
15268,177,analysis,3142-clwa-2099,2018-02-11,2018-04-04,19:00:00,22:14:00
17234,177,analysis,3142-clwa-2231,2018-03-02,2018-03-14,13:30:00,15:34:00
33764,177,analysis,3144-clwa-4051,2018-02-17,2018-04-01,17:00:00,19:54:00
34454,177,analysis,3142-clwa-2019,2018-04-17,2018-04-30,03:00:00,04:17:00
26785,177,analysis,3142-clwa-2051,2018-03-10,2018-03-28,03:00:00,06:23:00
1479,177,analysis,3142-clwa-2065,2018-02-06,2018-02-13,18:00:00,21:41:00
19827,177,analysis,3142-clwa-2231,2018-03-30,2018-04-27,21:00:00,23:15:00
21291,177,analysis,3142-clwa-2059,2018-02-27,2018-04-04,20:30:00,01:28:00
36376,177,analysis,3142-clwa-2065,2018-04-16,2018-04-23,04:00:00,05:24:00
12935,177,analysis,3142-clwa-2019,2018-02-06,2018-03-26,19:00:00,21:54:00
28591,177,analysis,3142-clwa-2099,2018-03-22,2018-04-27,02:30:00,04:07:00
28500,177,analysis,3142-clwa-2019,2018-04-01,2018-04-20,19:00:00,21:08:00
36070,177,analysis,3142-clwa-2231,2018-03-09,2018-04-28,17:30:00,17:58:00
18735,177,analysis,3146-clwa-6049,2018-02-11,2018-02-26,04:30:00,05:12:00
24554,177,analysis,3142-clwa-2019,2018-02-18,2018-04-08,00:00:00,02:13:00
2753,177,analysis,3142-clwa-2231,2018-03-29,2018-04-18,00:30:00,00:50:00
27094,177,analysis,3142-clwa-2219,2018-03-01,2018-03-26,18:30:00,18:31:00
5236,177,analysis,3142-clwa-2019,2018-02-07,2018-03-25,23:30:00,00:32:00
